,Id,SalePrice
193,1356,121599.41119148629
194,1154,94606.58161230666
195,1730,172184.535214567
196,2249,164166.24583666972
197,1119,267402.00239211816
198,2856,192038.03757896106
199,1394,144276.3641076881
200,2587,116346.29696844783
201,61,300616.16832570935
202,2661,206774.27678880462
203,2711,141888.0875920571
204,1147,196966.4555114912
205,757,137252.2787342604
206,2623,72539.15913109288
207,2378,154249.86830477012
208,1413,150446.29503404308
209,1722,209735.49174321617
210,1112,234881.8293740234
211,1623,175119.6742332064
212,1201,214355.50530158923
213,1513,118321.97326615671
214,957,367697.8007222485
215,1171,256480.08732220661
216,1145,204435.06238738465
217,2726,235166.61312483455
218,703,166387.01555563995
219,760,128491.6432933583
220,1964,126009.35313126625
221,2512,187298.105040823
222,159,165010.73432625766
223,1281,184108.03356504728
224,468,199959.23866640512
225,290,174383.55316273868
226,665,126868.18889214314
227,1463,239513.2906322813
228,1792,212574.8458982828
229,923,153985.99908226496
230,500,280051.5415723934
231,1408,167401.49112226188
232,331,77923.28749222623
233,170,175403.13995727993
234,2192,88729.72960180866
235,2571,291639.27118508174
236,2314,161062.9639601834
237,2647,108030.41593823022
238,422,372565.24076555355
239,2457,321100.13486839936
240,1838,187671.09552356447
241,2805,240980.55345143273
242,1645,160062.89299760593
243,1711,281412.4783511949
244,2825,247591.43290194785
245,322,308862.15636444814
246,2103,249745.29281427572
247,342,112830.292025414
248,600,112747.89376378285
249,488,171573.25565152083
250,1725,278689.2430480822
251,2246,282837.75080932915
252,2847,194991.9968865357
253,806,227748.05122527003
254,530,234394.44958199532
255,963,206811.63902377718
256,2678,94530.0288018541
257,171,90326.62713430946
258,2401,357701.9120898729
259,805,223519.03095967803
260,2259,278792.02169109194
261,1748,191622.0093728089
262,1361,160780.20522464102
263,1677,134313.96015877285
264,1406,166520.82134314103
265,2322,242949.66957388553
266,688,169272.74477681177
267,143,138305.0250142491
268,804,214164.95250351733
269,1214,187961.49481533765
270,2828,163636.63033692932
271,1999,215994.70940933385
272,2467,186479.22293630522
273,2665,188671.7686617475
274,1538,354316.4231846436
275,398,110221.18018106655
276,2822,150393.38725016481
277,2157,159821.12868325904
278,1856,264801.1569480865
279,1269,74668.99359956312
280,2570,106322.02876116439
281,2320,227969.8325706761
282,1517,182203.1195082064
283,2304,109572.89256615585
284,1312,99279.76035338899
285,2012,144215.27015620988
286,506,235059.98257746833
287,2865,219713.328091354
288,2367,124379.69328773336
289,554,87805.61209640838
290,238,146673.65780315857
291,1954,115520.16617782017
292,2488,112971.47388282714
293,2291,76368.9975513796
294,1969,77695.11114369618
295,2725,155241.23404225003
296,1482,159307.42731922845
297,2763,215380.81899022375
298,503,246591.48372795255
299,1584,240454.1208444635
300,1531,145091.71439428758
301,2210,186112.81058047162
302,459,292432.7816774853
303,556,131204.7378019994
304,1347,164267.13656367533
305,1290,80650.76307649321
306,1388,76686.39127871266
307,1571,309279.94379864173
308,2754,198159.41056008765
309,765,144241.37920025823
310,2494,122637.18732030055
311,2870,249384.22584852506
312,7,199297.44768950928
313,1114,226685.30181340367
314,2418,277539.78185554256
315,291,178365.73184052447
316,18,283264.5911168236
317,39,312619.47769493936
318,1001,229519.3229887522
319,2442,241875.53173894406
320,616,123537.75716443543
321,2680,44045.15047930702
322,1414,135340.52733694442
323,289,200216.57391633565
324,40,227740.27320579183
325,860,125802.4687302215
326,409,126583.8291726963
327,673,159451.38460643572
328,2427,184305.2007075646
329,2036,238342.81600866656
330,2564,141390.96889580216
331,642,173654.98514725018
332,1008,181021.80212453695
333,1908,147353.18495702505
334,2519,211900.82319500158
335,1369,119568.32390691814
336,2855,172310.54727363779
337,712,110358.95545209775
338,1943,123703.51601677324
339,1958,132301.13296665513
340,107,183196.7552195039
341,2295,222805.99061090994
342,704,110080.98911668833
343,676,141500.98593013381
344,259,174909.99618887293
345,93,273282.8539311111
346,106,230868.3438496935
347,2315,187388.72374102857
348,1050,96660.25960125163
349,1095,207061.85562829726
350,2709,154686.76534785648
351,758,167050.9467890102
352,1496,172244.01618392518
353,2370,144163.2085180931
354,2458,264360.3015188318
355,2733,130591.584083302
356,161,279324.5310092964
357,726,156978.3944644513
358,845,212686.86524113157
359,947,250068.27851922507
360,2232,120817.21462662643
361,2563,148077.0447987294
362,2299,223567.08799783446
363,211,78244.57351605699
364,605,169398.99649290214
365,1478,192227.19637506016
366,2247,283790.7060902157
367,2274,246456.31437447492
368,2869,237136.05565508828
369,967,212561.02496105176
370,2656,130286.06573106928
371,667,218191.9598385343
372,1042,133760.01748518934
373,2023,160959.09507692006
374,2447,345645.52827271476
375,2055,124577.39856148462
376,2275,275405.3431921402
377,2204,188186.40722327892
378,1563,272321.95961340726
379,483,203622.3989787337
380,796,158377.30171329714
381,1526,162807.5935248519
382,2042,155445.38921132733
383,442,293904.31199238554
384,1693,286256.1097733877
385,1468,213827.74216675994
386,1430,203001.7236366259
387,2605,168760.471809007
388,1529,205106.3477210315
389,335,154718.12231290713
390,1287,139789.40749401736
391,31,120944.1864064892
392,1785,283272.7953674154
393,82,178228.88372471012
394,2620,146597.55958819002
395,252,171542.16068535455
396,721,55022.080755849296
397,2165,173615.90870212362
398,2316,174248.57875383087
399,775,134809.396615286
400,1558,123780.4736114558
401,17,238961.19084586666
402,1022,243431.50501547562
403,925,132108.26918509445
404,438,254451.43349620188
405,1270,148339.24150189405
406,1272,108577.63558899375
407,215,199325.55761005785
408,266,234771.85120427606
409,2402,278812.06455083925
410,1250,146618.04151560544
411,1984,145984.1644616754
412,1279,150169.5342988362
413,377,266163.5400311966
414,1252,109741.47880252934
415,2156,257608.69793526077
416,499,310495.6009573721
417,1374,119889.01471839278
418,2898,234622.58185581805
419,401,114392.99194572438
420,2721,161898.9367588084
421,2078,249204.95433554988
422,2589,131640.2484302597
423,1946,261682.2039754223
424,1334,137327.70368416654
425,2781,226380.26399062062
426,431,324702.3585487506
427,576,220887.5920191125
428,1474,207501.98382530033
429,2254,153546.59188795194
430,2155,265297.04079636175
431,885,89598.1311040281
432,643,141770.3698235919
433,1944,127671.04693073849
434,480,194082.93878337048
435,2845,114509.27140307143
436,2387,295700.3510111296
437,2407,187788.01563264182
438,2527,194650.39122837633
439,2514,144218.79180219935
440,629,168420.79689033027
441,80,217710.24308202803
442,1876,129462.24820918095
443,1546,135767.81295914296
444,2518,239623.4737588746
445,2347,169993.50300566078
446,783,235244.82466502558
447,1322,45790.472222706536
448,194,104803.50255261156
449,1770,289377.3556517299
450,2143,136722.2430485673
451,1229,228784.9244591917
452,511,266501.31273735705
453,46,207399.90575869917
454,1348,171222.65067596076
455,2465,186487.71899268177
456,387,214785.360095856
457,873,224252.87468560942
458,1918,109499.72309414692
459,2764,240688.09321682542
460,2184,127702.38334519156
461,934,159260.8401179519
462,1920,119008.49019573443
463,2631,144704.85383183503
464,1768,501622.7954216548
465,2040,140658.2024008414
466,1749,226955.2919581793
467,834,238453.01763237754
468,1457,226249.80295063384
469,79,125348.02093176128
470,2302,133108.49407830008
471,1817,162049.6880567207
472,2755,241239.64278594084
473,359,172103.10732878625
474,2059,110798.82506452841
475,2092,256383.4440242395
476,2516,214498.53091717657
477,150,106241.2884182801
478,1656,154893.29913979475
479,83,103463.56965658627
480,2411,181034.70346132544
481,795,57876.217591718145
482,2312,236104.4342830995
483,2917,112018.87291063977
484,1624,182365.58109119744
485,2215,279986.3388747256
486,1211,153083.77011299826
487,1485,166136.5981952482
488,1024,190770.8360138186
489,570,194587.818594655
490,2874,158873.19716262005
491,700,154240.6520103763
492,2756,207404.89899688112
493,2022,197523.30932832818
494,583,232022.9534228788
495,2392,313140.63800175796
496,2424,179445.89822211018
497,212,149983.59467193382
498,736,141192.40840490622
499,1610,187134.60371526095
500,890,142120.9014197379
501,467,177500.56770052068
502,578,288318.68964851665
503,1747,192595.34892605687
504,1149,174435.2447672799
505,2758,226742.54533900038
506,857,138079.50767839924
507,2219,267623.40435920085
508,733,105357.16234010419
509,2909,126385.37557640983
510,1798,252461.92560489022
511,235,127329.86157923882
512,2366,150138.06852502964
513,1027,132726.354110375
514,1195,149484.67009137722
515,1303,49567.85053754333
516,148,192522.7341068881
517,608,170261.45117789175
518,2515,211583.65956732468
519,821,265773.28264118603
520,2500,270361.75451234146
521,745,109266.13473757808
522,741,148687.85623130854
523,1611,160427.49032484493
524,2532,118952.08668088281
525,1081,231255.33634958626
526,1692,368649.4133959784
527,2520,203854.525175229
528,276,78908.35158223243
529,1992,146081.24494890624
530,663,41533.56530926196
531,418,127768.1695797932
532,1733,197172.5694035527
533,2359,155890.4220876292
534,253,184238.71248187608
535,1518,230427.36154578385
536,2035,174250.77888814535
537,2919,69861.49967191606
538,1540,248630.99716921116
539,2120,135652.18791299275
540,1674,177764.2209309113
541,256,164000.64466828966
542,2361,85487.1651111811
543,978,83940.09306068078
544,2280,154927.2838072551
545,2095,250662.93023404822
546,1709,309339.4351735231
547,2801,241602.10813092493
548,1246,111506.21872873185
549,2373,118061.2288383088
550,1055,249716.08303783886
551,2017,142925.22369462746
552,1099,301047.40626383486
553,1344,70417.92109926003
554,835,223709.90167422546
555,1117,208273.4148174697
556,2043,91801.2982241893
557,2085,130834.1697078089
558,410,155427.66390594468
559,2650,133797.53275203268
560,2867,172150.75032079572
561,1668,109154.20030362572
562,1161,171462.00627398575
563,2122,174477.72186872727
564,2539,157095.59660609675
565,1047,154833.83185707012
566,1445,129657.87359461194
567,541,117631.34828322375
568,569,215635.32796889902
569,1276,118609.62466188651
570,918,165393.27998650682
571,326,151275.57835557195
572,1936,126841.6202180724
573,895,74161.08837714938
574,257,140471.3589014693
575,1241,183263.39683854295
576,1545,139652.45811010007
577,1189,185231.80483573693
578,270,155501.9974694338
579,2066,202158.66314208275
580,693,113646.40388982538
581,1259,177373.42169923274
582,2916,166309.52281493015
583,2321,297347.3221447052
584,1977,92642.58645020203
585,1895,144109.55938605164
586,1240,172721.7774713057
587,85,174490.44016541936
588,1823,113048.04599957904
589,825,274028.274905714
590,110,216533.96127131092
591,697,136480.69128357706
592,2297,108921.8982723257
593,1231,132549.5514290941
594,1355,131599.54503519568
595,968,324336.9405140837
596,584,226421.6513097448
597,1315,148445.31623539556
598,1606,149938.40570344529
599,206,136770.10305784357
600,1685,306739.2005861724
601,2016,140707.40486379695
602,869,197040.06361403724
603,2135,126242.679310757
604,2346,183256.75987096818
605,2430,221702.65598576333
606,2198,97823.662649285
607,2652,150405.24009732658
608,27,116148.9830552496
609,241,164197.48689950941
610,906,173396.87208830458
611,1506,107405.64783890889
612,2098,340374.9135114043
613,1435,209324.2438144951
614,2213,130980.13240720144
615,1274,141455.5277461299
616,743,4262.18965469164
617,1737,195818.2142801281
618,2797,269213.67109161755
619,2185,12897.238955994573
620,58,159174.83459146196
621,830,202671.78241903492
622,808,103919.15792885488
623,680,151155.7622974078
624,1153,118483.88333613114
625,1291,174332.4829661439
626,1818,155314.6577174106
627,2161,175825.5475467314
628,1883,116473.12577401618
629,350,299379.92583838536
630,2473,130163.66619326785
631,295,197544.63597817774
632,293,248090.4037086002
633,859,139961.77459091556
634,288,66159.25521583222
635,1578,153438.037110608
636,102,215160.94975523863
637,2831,171840.86317480952
638,1030,172068.0659875949
639,2551,144826.79723272377
640,1286,160111.80345934624
641,958,291460.93983965146
642,776,140777.3601810793
643,72,218578.1776849419
644,2263,245975.74996975466
645,1866,150970.7516759101
646,2876,84317.74504307818
647,2146,238131.074680641
648,103,176248.49789346938
649,1500,159296.8127459988
650,492,185448.3980273514
651,167,132450.5825432606
652,2597,128858.16495060403
653,2685,117419.56480273244
654,1035,160233.53706609295
655,1220,44836.22005472146
656,2602,165969.86471782546
657,2159,212294.0874085199
658,695,158662.35166164205
659,1109,255756.08133180358
660,640,206314.58331279593
661,1652,160381.07683859664
662,2090,192936.617993362
663,1188,201160.7798310645
664,2345,235593.24024035677
665,1059,358923.55572466005
666,2751,238362.85555784398
667,128,217933.52293658722
668,1523,255747.6725165945
669,2925,174693.96570038315
670,2145,273439.16352189245
671,1121,207068.8053918229
672,566,286136.1031731794
673,565,225501.3731168094
674,1331,144997.71419065446
675,2928,117223.75858748867
676,156,139104.07781374583
677,797,143825.9045693105
678,327,88160.25473873387
679,2859,153813.1832140095
680,1453,127326.41497836699
681,1762,326076.8752492869
682,1868,214065.465760174
683,1760,168619.38718782712
684,1113,234859.76025021734
685,1812,186300.99613772688
686,117,159585.2074700178
687,1142,215061.04386543971
688,2342,333588.11650206044
689,927,152465.7439013061
690,2478,179103.3142273681
691,655,83246.12938432103
692,2064,127441.68961333664
693,369,223215.22192766555
694,2239,129317.23232150427
695,2732,211733.74315545417
696,1653,170258.78704340672
697,959,205472.04062896987
698,2395,311122.4287067286
699,1412,109925.40151835485
700,271,239098.11517194143
701,1484,161610.26394589138
702,1497,144934.4903732148
703,552,149689.8632608432
704,2,124964.1977995282
705,1855,355588.23603886773
706,4,256141.49680254894
707,2292,157151.60172723737
708,134,140021.11185141475
709,646,109005.95971869073
710,42,274761.41156019556
711,532,218590.46929469635
712,713,76539.47959997387
713,2561,134636.31993507338
714,2360,128499.22151728751
715,1333,128941.69035823499
716,1407,224631.55687930412
717,2892,300701.99052691506
718,574,227876.41298134567
719,1227,193947.70953647207
720,2591,219598.24777874845
721,1476,211944.9390926893
722,1125,257467.14347602596
723,1446,163278.53631064284
724,408,131474.1718048155
725,1101,278569.53239352803
726,2251,192451.41933128584
727,373,191923.71295300158
728,2554,115876.66495684288
729,2382,250669.7876505802
730,1985,96447.11344407589
731,519,213006.08320628913
732,1093,189454.91241799077
733,864,254597.0170993599
734,2889,165989.88317787217
735,2308,192784.8582661059
736,986,163098.92812822157
737,1302,168114.18236664662
738,585,163057.4692063797
739,2708,145300.5924593014
740,147,122883.70798151188
741,1441,220621.3537184184
742,383,201531.88499787048
743,285,181183.5829245015
744,181,124450.41570084865
745,358,195047.48442513417
746,780,173871.8600480455
747,258,171901.19217738588
748,1865,229231.92652160913
749,692,129639.16463519834
750,2902,306773.68970404856
751,508,249318.3881863406
752,2638,173064.33343246617
753,36,150829.01507734304
754,611,176935.53681227646
755,2281,151104.26369540778
756,1678,144228.1358551493
757,1696,374787.2826003147
758,1557,98482.05857635572
759,2180,160204.69015210884
760,1726,206022.21510298402
761,951,158536.9494730042
762,267,219163.85474404145
763,2706,137639.1575650658
764,2221,241943.46538735754
765,1357,196438.07933269403
766,2901,287277.71296746697
767,347,181707.02808759775
768,2164,193285.4174501351
769,1586,299573.3534985558
770,360,154978.84609940875
771,1769,240876.9209297337
772,2617,159184.3260024317
773,1879,148057.05867295893
774,991,205533.986147161
775,1535,127911.64449484753
776,1191,152394.36156774615
777,1579,210430.54227017966
778,1882,137756.20214375155
779,1510,136937.9918821074
780,2196,226761.32830355357
781,1845,190934.5017827104
782,2336,334451.4534079926
783,942,110202.3432186463
784,861,132638.68034586153
785,2555,131767.68101774546
786,1392,147196.4867155981
787,2099,250577.35637355252
788,1543,134396.7516745813
789,948,271155.64886665164
790,1239,191851.50684247076
791,22,205778.58000709
792,2796,230421.81221864783
793,2747,180204.1584428484
794,92,281001.4208521464
795,210,174969.37926930177
796,1858,220308.09310783911
797,2228,179088.88426287012
798,447,205586.83627742543
799,827,230518.32073173666
800,1649,225925.45456291054
801,682,123898.13947889436
802,2698,131294.24795028564
803,494,161316.83248820485
804,214,129281.5903646658
805,2441,220522.5463080127
806,2679,124606.40933673648
807,1336,118926.78049506087
808,465,176503.01119199337
809,1524,167788.7996237911
810,2543,111446.45617721314
811,631,149190.52590874032
812,2452,299944.01903128816
813,228,165105.83542761777
814,126,160672.58551296254
815,1092,210054.35781931315
816,1122,189725.78739655702
817,932,251744.12881122314
818,1980,96517.07542099859
819,2171,117590.06678862893
820,551,157389.7055313506
821,2768,173565.3850462892
822,2056,101423.56216105355
823,1159,342633.59218841785
824,2645,138564.75455355595
825,1174,184349.6045757571
826,2266,232863.48677087278
827,2462,324335.9526260683
828,1219,136817.05810805483
829,2922,190301.10725057812
830,118,143939.4605688589
831,474,171883.99026978374
832,2576,150459.65813524844
833,872,269308.8031831896
834,1077,208564.36362125573
835,1536,154572.8861921589
836,1150,116429.86555615102
837,2341,281664.1786359648
838,1931,151986.62913436702
839,2785,139926.01152944597
840,2538,119130.66904325077
841,597,227055.03877679602
842,464,196649.04718222618
843,233,308032.9663270083
844,2169,154470.9827459645
845,2123,163400.63323708667
846,1867,187803.59527701017
847,137,263338.52301999263
848,515,213826.78739299535
849,933,120263.12747643297
850,2784,185192.8554064312
851,972,159269.27054705526
852,599,157985.91915195395
853,2614,130120.78837275165
854,2582,146354.83713108697
855,1409,185609.38293196107
856,175,115848.89670064149
857,352,195946.08848593384
858,976,113143.85401827746
859,2134,191254.6069211631
860,984,94865.54864850151
861,2396,301541.01705834124
862,1673,142957.57199860387
863,404,140381.44314324445
864,607,184459.7190629687
865,814,191064.12660933522
866,868,188071.47069613443
867,2271,185675.05508550812
868,1633,237991.24554419328
869,337,180522.03316065003
870,2765,192419.8493914415
871,1746,240614.2535279201
872,368,280371.33920988836
873,2806,196890.8829786008
874,1662,195424.61889056448
875,1234,226577.5101477936
876,1373,125596.60601306708
877,1672,103494.32001923122
878,1939,115243.17026854472
