,Id,SalePrice
309,765,142985.83133114336
310,2494,122480.45085762307
311,2870,239452.68844035818
312,7,208892.83183880552
313,1114,229582.83598955258
314,2418,273859.12673267326
315,291,141046.3748664539
316,18,287659.4610457977
317,39,317423.92573650193
318,1001,234801.45996447132
319,2442,237848.15103863314
320,616,126786.97333587188
321,2680,28717.11823384458
322,1414,129238.51619097216
323,289,200448.9338917997
324,40,232022.98707804078
325,860,124019.60575960271
326,409,129455.28007572649
327,673,153730.5305706943
328,2427,192453.1055981897
329,2036,225733.30309620246
330,2564,140941.3236492169
331,642,174250.18132380542
332,1008,185050.53744928757
333,1908,158803.88509896593
334,2519,212553.66458235012
335,1369,112425.686543398
336,2855,165482.13043902657
337,712,113083.88628061635
338,1943,127998.86772009579
339,1958,132774.1223449968
340,107,180620.43879135844
341,2295,223872.37358304556
342,704,113095.13923449942
343,676,141427.7160466049
344,259,182392.05976368434
345,93,275251.3755939847
346,106,235443.08903813543
347,2315,185122.56738787112
348,1050,97597.51042353857
349,1095,211386.53932915538
350,2709,157377.67345569684
351,758,172487.64813653007
352,1496,173035.01635159648
353,2370,144783.45070000557
354,2458,266726.1558890303
355,2733,132130.1542321613
356,161,269871.0809752919
357,726,160719.92152900138
358,845,217010.67898718195
359,947,249242.48379998902
360,2232,127187.20471954023
361,2563,144707.55092693464
362,2299,226103.75928847847
363,211,76015.81127428249
364,605,165449.35930518684
365,1478,198253.1988857295
366,2247,283122.1013643474
367,2274,231698.5030980138
368,2869,235223.07764213084
369,967,216297.18188650534
370,2656,129643.76096484819
371,667,218490.61260794065
372,1042,131089.74289106304
373,2023,160724.44261689828
374,2447,346933.7051949727
375,2055,122936.39381887371
376,2275,277378.96341652767
377,2204,183390.81354244947
378,1563,272862.7330087231
379,483,208256.9538880505
380,796,161966.3021724933
381,1526,162068.51607531105
382,2042,155420.12313510757
383,442,296288.3162530116
384,1693,281397.2528426803
385,1468,218895.25909617718
386,1430,200577.74071334265
387,2605,169172.20409821533
388,1529,206264.64649418418
389,335,153460.2116007674
390,1287,129404.4052324638
391,31,118585.57318095282
392,1785,276994.4880720815
393,82,171681.4256176766
394,2620,146261.92475955153
395,252,176875.18790075206
396,721,56081.53757903195
397,2165,179134.21372069552
398,2316,178690.7336165019
399,775,127703.8224720648
400,1558,119350.94288572003
401,17,212870.41868288798
402,1022,247888.88049186463
403,925,126259.78863686914
404,438,258585.56925389363
405,1270,131158.28754627684
406,1272,112104.62937086844
407,215,193619.84895900037
408,266,238250.09189976082
409,2402,275244.06374966085
410,1250,142346.3395016029
411,1984,143473.6715282803
412,1279,147672.53593500552
413,377,260407.98469065788
414,1252,107613.79639598462
415,2156,261733.29291002554
416,499,310796.3823308037
417,1374,121255.44943574414
418,2898,226057.85329028644
419,401,112579.88507914593
420,2721,163555.53352886075
421,2078,246704.28261592158
422,2589,129771.82710051644
423,1946,253428.1234331851
424,1334,132728.63386184577
425,2781,231928.18910310816
426,431,325048.71344562556
427,576,221835.69503910188
428,1474,212017.14347629674
429,2254,157470.38778867788
430,2155,269810.2678590665
431,885,89669.76496423948
432,643,139284.38259313634
433,1944,132537.53248053917
434,480,199030.71161634315
435,2845,107133.83378764044
436,2387,295368.31460953725
437,2407,193383.84247210764
438,2527,193917.9375990571
439,2514,149897.03646277552
440,629,170332.49339521583
441,80,227324.06325718982
442,1876,134776.0422510835
443,1546,130847.0414852096
444,2518,239738.9582689647
445,2347,167697.78577376317
446,783,228558.83999026925
447,1322,56313.56738787188
448,194,98879.61046109843
449,1770,291326.0274805216
450,2143,133089.43061552732
451,1229,221265.6820007809
452,511,269746.65754523297
453,46,212031.08860213886
454,1348,170268.89391665667
455,2465,190537.77553081288
456,387,221079.00890056483
457,873,224212.76666456048
458,1918,108676.159793584
459,2764,244811.1564755302
460,2184,122177.06007413997
461,934,157832.20095213826
462,1920,116403.38647890904
463,2631,146811.0200088584
464,1768,508484.3836816806
465,2040,135090.76855387728
466,1749,223947.5978509318
467,834,244032.648776061
468,1457,231784.62745094302
469,79,120094.47925658393
470,2302,134994.56872584068
471,1817,157438.27529572695
472,2755,247738.35143724625
473,359,175811.9706922859
474,2059,110611.8417526199
475,2092,259353.9137276379
476,2516,221374.8528435853
477,150,105201.12107450089
478,1656,153209.20225205048
479,83,98995.37445212247
480,2411,187575.5732087196
481,795,24725.084620994894
482,2312,231711.42456890323
483,2917,113850.97250826877
484,1624,187543.890760047
485,2215,263493.3631846344
486,1211,150172.94664535273
487,1485,169417.5078346027
488,1024,197326.7677306603
489,570,198653.08829741212
490,2874,162639.4170972013
491,700,156427.01044053206
492,2756,212745.68203406833
493,2022,196991.62236146315
494,583,239033.58396682097
495,2392,308151.3094730225
496,2424,185588.8279887818
497,212,150404.29979510512
498,736,135172.48622246095
499,1610,193450.05773435227
500,890,140316.37399036635
501,467,182222.6162653915
502,578,288910.44804721454
503,1747,196248.8573255808
504,1149,181449.0516814704
505,2758,230958.47766414148
506,857,136161.41853431295
507,2219,271205.1500915764
508,733,102681.37738095284
509,2909,122282.25384878594
510,1798,255656.3876829786
511,235,132160.168215374
512,2366,150327.28149024158
513,1027,130403.48269497757
514,1195,144025.36336667888
515,1303,48101.56291876876
516,148,184648.08266882962
517,608,163297.2804857016
518,2515,207751.01290847262
519,821,268616.7363725333
520,2500,270543.753311668
521,745,105093.07504153535
522,741,141245.76737423785
523,1611,151012.19370604577
524,2532,125913.19462810815
525,1081,230790.61741625855
526,1692,370840.4431167819
527,2520,201803.5551958828
528,276,45931.314394293266
529,1992,145806.06683447276
530,663,46631.732079674024
531,418,131601.5983598432
532,1733,192106.4382399297
533,2359,159769.6003175191
534,253,192436.81342266727
535,1518,230369.71196359227
536,2035,169491.95001950796
537,2919,73906.64058187473
538,1540,247478.61697594105
539,2120,138813.14174675636
540,1674,183938.18206077555
541,256,161608.95697964582
542,2361,85475.93754265193
543,978,82929.57377596974
544,2280,151588.92386661997
545,2095,257491.93132577167
546,1709,304770.90050109336
547,2801,244755.56163693013
548,1246,110383.65282578136
549,2373,118556.13999331824
550,1055,252614.99775600183
551,2017,133901.502356142
552,1099,302469.2149042866
553,1344,70558.19421792708
554,835,219950.69852776002
555,1117,213122.7047827989
556,2043,92908.74513783443
557,2085,135167.65448026042
558,410,156123.54116428533
559,2650,126106.7929809727
560,2867,173578.22084577935
561,1668,107925.33886865851
562,1161,173891.6012956888
563,2122,178678.92779582425
564,2539,158896.93570395288
565,1047,150672.40397206385
566,1445,124245.38090019382
567,541,124289.40174473505
568,569,223794.99529676558
569,1276,120140.08931375308
570,918,149873.88131366207
571,326,155074.131992957
572,1936,122851.36019086433
573,895,85466.2388307378
574,257,141337.65777804394
575,1241,179044.62298523594
576,1545,133775.26243394506
577,1189,194911.30295232226
578,270,158649.9602013487
579,2066,209376.18729266204
580,693,117444.35327006769
581,1259,171842.63228566304
582,2916,166256.24919068243
583,2321,295006.6311315852
584,1977,106812.64065740348
585,1895,149676.7304480703
586,1240,159030.22749640042
587,85,167417.48343908455
588,1823,111727.1708283471
589,825,280556.76678073616
590,110,220695.63606307533
591,697,132720.44011140108
592,2297,114194.08490666903
593,1231,130075.56285076006
594,1355,125187.72878412201
595,968,325941.8017956492
596,584,228702.65066912302
597,1315,149274.86919662362
598,1606,147275.38329966506
599,206,166860.00142935303
600,1685,309877.62007445784
601,2016,134401.83134390446
602,869,202445.45010224887
603,2135,127075.4537400118
604,2346,187396.1476645329
605,2430,226162.44313054296
606,2198,97087.72829405955
607,2652,145832.2165036608
608,27,114862.96363938249
609,241,171844.2083669017
610,906,161034.3512813694
611,1506,113864.46221138578
612,2098,337921.8294228653
613,1435,214866.34287421932
614,2213,122549.0082973018
615,1274,139864.2793399326
616,743,17628.77341781743
617,1737,202299.27638779877
618,2797,273188.34789831855
619,2185,37673.81388003446
620,58,158071.71076904883
621,830,207720.11116739837
622,808,73392.94216955843
623,680,150935.9603645041
624,1153,113638.14585627214
625,1291,171499.05079764186
626,1818,121749.89052603458
627,2161,181353.1358199825
628,1883,118236.38552572118
629,350,304522.9614870555
630,2473,136622.61139002664
631,295,195167.91879403684
632,293,244036.66053451737
633,859,138262.10801809127
634,288,61954.42648311476
635,1578,149302.0208153493
636,102,216263.6731474886
637,2831,174966.80114499296
638,1030,173771.48619836452
639,2551,142008.77431649863
640,1286,164473.73223716387
641,958,292982.79822877474
642,776,133851.7990112466
643,72,214662.96371313292
644,2263,248900.49456300962
645,1866,149253.67440525457
646,2876,79509.652854241
647,2146,243459.20366952394
648,103,177034.55318490334
649,1500,142702.76505931572
650,492,182540.73413377462
651,167,130660.65020347884
652,2597,127422.26488652088
653,2685,117901.43558384053
654,1035,155442.7736742294
655,1220,42116.27447511925
656,2602,169744.24258066315
657,2159,210185.0076657241
658,695,158111.16213860436
659,1109,260323.72360201107
660,640,208016.66450332868
661,1652,165827.82346545346
662,2090,213877.3948663792
663,1188,193321.32857178
664,2345,237038.36519771043
665,1059,354930.59267281403
666,2751,236159.17002730723
667,128,215038.13853077075
668,1523,249218.7744792892
669,2925,168612.11169104982
670,2145,276661.42770587385
671,1121,213445.99904375256
672,566,282717.29803183995
673,565,234416.7764731869
674,1331,140371.5433163979
675,2928,126144.27210989842
676,156,136609.015748169
677,797,136599.2939671978
678,327,90691.05323985482
679,2859,162178.8108762248
680,1453,126286.32510275683
681,1762,328096.3797130483
682,1868,205099.99217439882
683,1760,173091.12940704118
684,1113,240821.70681025265
685,1812,192936.1318405768
686,117,160960.7168165645
687,1142,217748.67193699285
688,2342,335647.1408088284
689,927,150982.64577306452
690,2478,184027.6383598743
691,655,84866.08378692731
692,2064,122244.35476599065
693,369,228819.29651463887
694,2239,130994.79609506897
695,2732,207691.7423550606
696,1653,173822.78753268512
697,959,209445.62632078785
698,2395,306062.05875106464
699,1412,114448.94987786979
700,271,245071.48096573635
701,1484,164842.16471207578
702,1497,148724.86712720088
703,552,118877.38938195472
704,2,120494.4958281418
705,1855,356338.3476506471
706,4,263222.37926722184
707,2292,158678.71404394793
708,134,144322.828316597
709,646,106165.09947673243
710,42,280101.8176957287
711,532,221862.70792564523
712,713,80607.81420336233
713,2561,132875.57179480838
714,2360,126872.90458538124
715,1333,125751.97026109727
716,1407,211037.67376458278
717,2892,300836.94157460507
718,574,230361.79871597784
719,1227,189786.74360361064
720,2591,219937.26382725037
721,1476,217150.86333005797
722,1125,260054.09795162245
723,1446,167370.50227636826
724,408,132867.2293985745
725,1101,281095.3271323825
726,2251,198796.77186885604
727,373,193772.3699842045
728,2554,118596.77410587869
729,2382,254647.57310388275
730,1985,91770.3888047069
731,519,217764.56209015998
732,1093,190400.02489649458
733,864,253107.8819042477
734,2889,162790.95340661236
735,2308,193324.52476836718
736,986,160649.08595447484
737,1302,164099.97370535444
738,585,166643.7156427323
739,2708,147584.10066701833
740,147,123432.48066596974
741,1441,225209.8747416383
742,383,200939.45586752333
743,285,163141.8402702111
744,181,124959.40528933916
745,358,195138.22892487654
746,780,173810.14701641598
747,258,178560.8643629553
748,1865,228817.07013174373
749,692,128975.67176922309
750,2902,308483.8574437515
751,508,252915.3538890173
752,2638,169667.1907606914
753,36,154382.2521219775
754,611,177557.22690417763
755,2281,151765.3024975086
756,1678,141517.38012898763
757,1696,377207.2597354949
758,1557,97788.84366996297
759,2180,158378.43706591224
760,1726,212284.49529527035
761,951,155000.72679091524
762,267,223599.09245757558
763,2706,138573.75570535776
764,2221,237600.60332351204
765,1357,199921.7231555407
766,2901,289646.17022637033
767,347,180736.27631416928
768,2164,198384.5142607101
769,1586,300826.7411351141
770,360,159768.56007976152
771,1769,244627.54420208852
772,2617,125701.88686135621
773,1879,150680.6932487446
774,991,208099.33598445993
775,1535,115111.33806373998
776,1191,150467.06106414093
777,1579,214569.5902683598
778,1882,137679.03338673234
779,1510,131625.1591012938
780,2196,240539.6243391269
781,1845,195190.3967790538
782,2336,335093.18227255257
783,942,113380.39178357022
784,861,130568.31850149028
785,2555,125377.05155960607
786,1392,148983.1931211292
787,2099,255883.7918482908
788,1543,132111.24060553554
789,948,262657.6786267321
790,1239,181971.55410553468
791,22,206751.74216280106
792,2796,235517.58113819433
793,2747,181604.72275802385
794,92,282496.6416433417
795,210,178456.1863595632
796,1858,221285.02637014596
797,2228,177366.028324186
798,447,210940.29895267717
799,827,236915.27886284838
800,1649,225304.88784114728
801,682,122996.71430805224
802,2698,128839.98550956883
803,494,158346.2179128204
804,214,137785.05803491734
805,2441,227376.235461392
806,2679,116509.9276544032
807,1336,114036.7467923657
808,465,181065.92982205708
809,1524,149463.66806817628
810,2543,107414.44272372217
811,631,147236.98959189086
812,2452,302188.07635229797
813,228,169343.0419555457
814,126,159350.20503340996
815,1092,214252.9700095734
816,1122,194787.2318341701
817,932,234873.335417995
818,1980,90768.95628534319
819,2171,115042.2591536484
820,551,159274.39094116143
821,2768,173077.26624425422
822,2056,98918.17925464927
823,1159,341687.20529884996
824,2645,139294.5199365114
825,1174,185278.1064628357
826,2266,231845.82518982276
827,2462,331949.4594888686
828,1219,134605.39940180298
829,2922,191464.06029039607
830,118,144461.5380486581
831,474,180158.62337978653
832,2576,151403.71977342802
833,872,273837.30082850927
834,1077,214780.73581038788
835,1536,151221.0593104077
836,1150,117010.49087856596
837,2341,282317.0377739829
838,1931,150918.94137828838
839,2785,143518.74440484386
840,2538,118064.40354053598
841,597,224407.52755385212
842,464,195814.41594131294
843,233,307704.0402832123
844,2169,152310.99269950888
845,2123,168117.20433876902
846,1867,183511.6051918986
847,137,262648.748499315
848,515,217118.66377379416
849,933,116883.6524020787
850,2784,187385.95627101575
851,972,165110.99905319768
852,599,152032.79937446903
853,2614,126868.31616954762
854,2582,142570.8599391419
855,1409,173935.37151571285
856,175,119097.16218606036
857,352,202457.91454779144
858,976,111738.487402234
859,2134,196954.5120980977
860,984,96534.63743984124
861,2396,306932.6636154548
862,1673,144040.1794963847
863,404,139894.9147968053
864,607,178610.58545746814
865,814,182447.79649849492
866,868,193960.83960898407
867,2271,188779.29570204727
868,1633,238239.20492302958
869,337,189418.8319971649
870,2765,201187.130439476
871,1746,243823.01706023948
872,368,287245.52824863925
873,2806,201612.02482771527
874,1662,195648.67720753766
875,1234,230808.98557499432
876,1373,125368.83140536209
877,1672,104805.49298078447
878,1939,114807.68328923153
